Departure Date,Sum_of_Revenue
2018-07-06,211.98
2018-07-11,7419.209999999997
2018-07-11,7419.209999999997
2018-07-09,1240.59
2018-07-09,1240.59
2018-07-14,951.7
2018-07-14,951.7
2018-07-06,952.31
2018-07-06,952.31
2018-07-06,397.69
2018-07-06,397.69
2018-07-05,768.0
2018-07-05,768.0
2018-07-05,768.0
2018-08-04,734.48
2018-08-04,734.48
2018-07-09,635.42
2018-07-09,635.42
2018-07-06,2021.16
2018-07-06,2021.16
2018-07-18,1949.84
2018-07-18,1949.84
2018-07-13,175.05
2018-07-13,175.05
2018-07-06,195.15
2018-07-06,195.15
2018-07-05,372.0
2018-07-05,372.0
2018-07-05,372.0
2018-07-06,60.18000000000001
2018-07-06,60.18000000000001
2018-07-09,930.0
2018-07-13,1555.0
2018-07-13,1555.0
2018-07-13,1555.0
2018-07-13,1430.0
2018-07-13,1430.0
2018-07-13,1430.0
2018-07-05,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-13,1525.0
2018-07-13,1525.0
2018-07-13,1525.0
2018-07-06,370.94
2018-07-06,370.94
2018-07-05,370.94
2018-07-05,370.94
2018-07-13,1430.0
2018-07-13,1430.0
2018-07-13,1430.0
2018-07-11,316.51
2018-07-11,316.51
2018-07-05,750.0
2018-07-05,750.0
2018-07-06,446.12
2018-07-06,446.12
2018-07-06,269.5
2018-07-06,269.5
2018-07-06,269.5
2018-07-09,234.05
2018-06-27,1833.64
2018-06-27,1833.64
2018-07-09,635.42
2018-07-02,469.64
2018-07-02,469.64
2018-07-09,1850.0
2018-07-09,1750.0
2018-07-09,1750.0
2018-07-09,1250.0
2018-07-09,1250.0
2018-07-09,1250.0
2018-07-09,1300.0
2018-07-06,495.0
2018-07-06,495.0
2018-07-10,1250.0
2018-07-10,1700.0
2018-07-10,1750.0
2018-07-10,1750.0
2018-07-10,1250.0
2018-07-10,1250.0
2018-07-10,1250.0
2018-07-10,1250.0
2018-07-11,1700.0
2018-07-11,1750.0
2018-07-26,1750.0
2018-07-11,1250.0
2018-07-11,1250.0
2018-07-11,1250.0
2018-07-11,1700.0
2018-07-11,1750.0
2018-07-06,518.52
2018-07-06,518.52
2018-07-12,1750.0
2018-07-12,1250.0
2018-07-12,1250.0
2018-07-05,1164.01
2018-07-05,1164.01
2018-07-12,1250.0
2018-07-13,1250.0
2018-07-12,1250.0
2018-07-12,1750.0
2018-07-12,1750.0
2018-07-13,1850.0
2018-07-05,450.0
2018-07-05,450.0
2018-07-06,289.0
2018-07-06,289.0
2018-07-13,1250.0
2018-07-13,1250.0
2018-07-13,1250.0
2018-07-13,1700.0
2018-07-06,249.5
2018-07-06,249.5
2018-07-13,1800.0
2018-07-13,1825.0
2018-07-13,1425.0
2018-07-06,684.5
2018-07-06,684.5
2018-07-16,1325.0
2018-07-16,1425.0
2018-07-17,1250.0
2018-07-16,1250.0
2018-07-16,1775.0
2018-07-16,1900.0
2018-07-09,535.0
2018-07-09,535.0
2018-07-16,1750.0
2018-07-16,1250.0
2018-07-13,199.04
2018-07-13,199.04
2018-07-17,1250.0
2018-07-09,535.0
2018-07-09,535.0
2018-07-17,1250.0
2018-08-06,1867.19
2018-08-06,1867.19
2018-07-06,360.0
2018-07-06,360.0
2018-07-05,289.0
2018-07-05,289.0
2018-07-06,310.0
2018-07-06,310.0
2018-07-06,310.0
2018-07-06,310.0
2018-07-09,268.0
2018-07-09,268.0
2018-07-06,360.0
2018-07-06,360.0
2018-09-12,2096.36
2018-09-12,2096.36
2018-08-23,3552.68
2018-08-23,3552.68
2018-07-24,3332.92
2018-07-24,3332.92
2018-07-06,2301.68
2018-07-06,2301.68
2018-07-28,1704.16
2018-07-28,1704.16
2018-07-17,1743.2400000000002
2018-07-17,1743.2400000000002
2018-07-06,918.0
2018-07-06,918.0
2018-07-13,2223.21
2018-07-13,2223.21
2018-07-05,74.07
2018-07-14,799.2400000000001
2018-07-14,799.2400000000001
2018-07-09,199.14
2018-07-09,199.14
2018-07-05,430.0
2018-07-05,430.0
2018-07-23,1400.8
2018-07-23,1400.8
2018-08-05,4008.87
2018-08-05,4008.87
2018-07-06,159.57999999999996
2018-07-06,159.57999999999996
2018-07-09,417.32
2018-07-09,417.32
2018-07-06,107.79
2018-07-06,107.79
2018-07-17,2830.52
2018-07-17,2830.52
2018-07-09,1926.51
2018-07-09,1926.51
2018-07-09,539.5
2018-07-09,539.5
2018-07-06,558.94
2018-07-06,558.94
2018-07-09,382.5
2018-07-09,382.5
2018-07-06,378.0
2018-07-06,378.0
2018-10-04,4239.8600000000015
2018-10-04,4239.8600000000015
2018-07-06,286.5
2018-07-06,286.5
2018-07-06,328.38
2018-07-06,328.38
2018-07-06,415.5
2018-07-06,415.5
2018-07-06,415.5
2018-07-21,4734.31
2018-07-06,158.3
2018-07-06,158.3
2018-07-09,289.0
2018-07-09,289.0
2018-07-09,310.0
2018-07-09,310.0
2018-07-09,389.0
2018-07-09,389.0
2018-07-09,389.0
2018-07-10,310.0
2018-07-10,310.0
2018-07-09,261.0
2018-07-09,261.0
2018-07-09,
2018-07-09,
2018-07-09,
2018-07-09,261.0
2018-07-09,261.0
2018-07-10,1770.0
2018-07-10,1770.0
2018-07-10,1770.0
2018-09-03,1875.47
2018-09-03,1875.47
2018-09-03,1875.47
2018-07-10,268.0
2018-07-10,268.0
2018-07-09,
2018-07-09,
2018-07-09,
2018-07-09,297.0
2018-07-09,297.0
2018-07-09,297.0
2018-07-09,360.0
2018-07-09,360.0
2018-07-06,180.0
2018-07-12,190.0
2018-07-12,190.0
2018-07-11,780.0
2018-07-09,125.0
2018-07-09,125.0
2018-11-01,2104.74
2018-11-01,2104.74
2018-08-26,4932.52
2018-08-26,4932.52
2018-09-11,1789.7200000000007
2018-09-11,1789.7200000000007
2018-07-09,1421.0
2018-07-09,1421.0
2018-08-12,2830.61
2018-08-12,2830.61
2018-07-06,231.91
2018-07-06,231.91
2018-07-06,329.49
2018-07-06,329.49
2018-08-25,14335.75
2018-08-25,14335.75
2018-10-27,4275.700000000002
2018-10-27,4275.700000000002
2018-07-06,1342.0
2018-07-06,1342.0
2018-07-23,1385.9
2018-07-23,1385.9
2018-07-09,1084.0
2018-07-09,1084.0
2018-07-10,433.12000000000006
2018-07-10,433.12000000000006
2018-07-06,344.92
2018-07-06,344.92
2018-07-10,360.0
2018-07-10,360.0
2018-07-18,1949.84
2018-07-18,1949.84
2018-07-10,289.0
2018-07-10,289.0
2018-07-10,317.13
2018-07-10,317.13
2018-07-10,310.0
2018-07-10,310.0
2018-07-12,310.0
2018-07-12,310.0
2018-07-11,261.0
2018-07-11,261.0
2018-07-11,268.0
2018-07-11,268.0
2018-07-10,360.0
2018-07-10,360.0
2018-07-09,355.0
2018-07-09,355.0
2018-07-11,360.0
2018-07-11,360.0
2018-07-16,2177.4700000000007
2018-07-16,2177.4700000000007
2018-07-26,8789.47
2018-07-26,8789.47
2018-07-30,2750.0
2018-07-09,308.0
2018-07-09,308.0
2018-07-09,308.0
2018-07-16,15600.0
2018-07-16,15600.0
2018-07-16,15600.0
2018-07-09,261.0
2018-07-09,261.0
2018-07-21,1759.8000000000004
2018-07-21,1759.8000000000004
2018-09-29,1816.73
2018-09-29,1816.73
2018-09-09,15518.74
2018-09-09,15518.74
2018-07-09,258.38
2018-07-09,258.38
2018-09-07,1663.6699999999996
2018-09-07,1663.6699999999996
2018-07-09,520.5300000000001
2018-07-09,520.5300000000001
2018-07-09,285.5
2018-07-09,285.5
2018-07-12,2469.5
2018-07-12,2469.5
2018-07-12,2469.5
2018-07-06,280.0
2018-07-06,280.0
2018-07-10,992.18
2018-07-10,992.18
2018-07-11,309.5
2018-07-11,309.5
2018-07-11,309.5
2018-07-12,572.5
2018-07-12,572.5
2018-07-11,869.5
2018-07-11,869.5
2018-07-11,869.5
2018-07-09,609.37
2018-07-09,609.37
2018-07-13,300.0
2018-07-13,300.0
2018-07-09,257.0
2018-07-09,257.0
2018-07-09,257.0
2018-07-10,284.0
2018-07-10,284.0
2018-07-13,215.5
2018-07-13,215.5
2018-07-22,2720.05
2018-07-11,1025.0
2018-07-11,1025.0
2018-07-12,1025.0
2018-07-12,1025.0
2018-07-13,1025.0
2018-07-13,1025.0
2018-07-10,1419.85
2018-07-10,1419.85
2018-07-09,267.84000000000003
2018-07-09,267.84000000000003
2018-07-09,214.0
2018-07-09,214.0
2018-07-09,214.0
2018-07-10,396.3
2018-07-10,396.3
2018-06-25,6071.860000000002
2018-06-25,6071.860000000002
2018-07-04,657.0
2018-07-04,657.0
2018-06-28,102.5
2018-07-11,289.0
2018-07-11,289.0
2018-07-11,289.0
2018-07-11,289.0
2018-07-12,310.0
2018-07-12,310.0
2018-07-09,127.37
2018-07-09,127.37
2018-07-09,510.0
2018-07-09,510.0
2018-07-12,310.0
2018-07-12,310.0
2018-07-11,261.0
2018-07-11,261.0
2018-07-09,160.02
2018-07-09,160.02
2018-07-12,268.0
2018-07-12,268.0
2018-07-02,119.64
2018-07-02,119.64
2018-07-11,690.0
2018-07-11,819.5
2018-07-11,819.5
2018-07-11,895.0
2018-07-09,690.0
2018-07-12,360.0
2018-07-12,360.0
2018-07-12,310.0
2018-07-12,310.0
2018-07-10,185.36
2018-07-10,185.36
2018-07-13,268.0
2018-07-13,268.0
2018-07-01,1642.13
2018-07-01,1642.13
2018-07-12,360.0
2018-07-12,360.0
2018-11-11,1935.63
2018-11-11,1935.63
2018-07-13,232.0
2018-07-13,232.0
2018-07-13,232.0
2018-06-29,2955.2
2018-06-29,2955.2
2018-07-12,306.6399999999999
2018-07-12,306.6399999999999
2018-07-19,4743.6
2018-07-19,4743.6
2018-07-28,1851.16
2018-07-28,1851.16
2018-07-19,1169.3
2018-07-19,1169.3
2018-11-24,3973.8
2018-11-24,3973.8
2018-07-09,284.84
2018-07-09,284.84
2018-09-14,1746.1699999999996
2018-09-14,1746.1699999999996
2018-07-13,762.86
2018-07-11,269.5
2018-07-11,269.5
2018-07-12,360.0
2018-07-12,360.0
2018-07-12,289.0
2018-07-12,289.0
2018-07-12,289.0
2018-07-12,289.0
2018-07-12,310.0
2018-07-12,310.0
2018-07-12,261.0
2018-07-12,261.0
2018-07-09,2750.0
2018-07-12,268.0
2018-07-12,268.0
2018-07-09,140.0
2018-07-09,140.0
2018-07-12,335.0
2018-07-12,335.0
2018-07-12,335.0
2018-07-17,645.55
2018-07-17,645.55
2018-07-16,270.0
2018-07-16,270.0
2018-07-10,295.0
2018-07-10,295.0
2018-07-16,1375.0
2018-07-10,442.5
2018-07-10,442.5
2018-07-10,437.5
2018-07-10,437.5
2018-07-10,437.5
2018-07-09,1511.25
2018-07-09,1511.25
2018-07-10,480.44
2018-07-10,480.44
2018-11-13,1584.86
2018-11-13,1584.86
2018-08-17,1909.47
2018-08-17,1909.47
2018-07-11,285.0
2018-07-10,95.0
2018-07-10,95.0
2018-07-10,95.0
2018-07-10,95.0
2018-07-13,2320.0
2018-07-13,2320.0
2018-07-13,2320.0
2018-07-10,1342.0
2018-07-10,1342.0
2018-07-19,2350.0
2018-07-19,2350.0
2018-07-19,2350.0
2018-07-23,1385.9
2018-07-23,1385.9
2018-07-12,655.0
2018-07-12,655.0
2018-07-19,2350.0
2018-07-19,2350.0
2018-07-19,2350.0
2018-06-30,2992.06
2018-06-30,2992.06
2018-07-26,2143.0
2018-07-26,2143.0
2018-07-26,2750.0
2018-07-26,2750.0
2018-07-16,2750.0
2018-07-16,2750.0
2018-07-02,30.73
2018-07-02,30.73
2018-07-10,311.0
2018-07-10,311.0
2018-07-19,287.14
2018-07-19,287.14
2018-07-16,609.5
2018-07-16,609.5
2018-07-11,643.0
2018-07-11,643.0
2018-07-11,707.0
2018-07-11,707.0
2018-07-11,707.0
2018-07-10,513.81
2018-07-10,513.81
2018-07-11,523.0
2018-07-11,523.0
2018-07-11,523.0
2018-07-10,605.55
2018-07-10,605.55
2018-07-10,605.55
2018-07-10,605.55
2018-07-10,643.83
2018-07-10,643.83
2018-09-17,7923.47
2018-09-17,7923.47
2018-07-10,4750.0
2018-07-10,4750.0
2018-07-10,492.21
2018-07-10,492.21
2018-07-10,492.42
2018-07-10,492.42
2018-07-16,275.09
2018-07-16,275.09
2018-07-16,175.16
2018-07-17,431.26
2018-07-17,431.26
2018-07-10,492.36
2018-07-10,492.36
2018-07-17,637.5
2018-07-17,637.5
2018-07-18,164.7
2018-07-18,164.7
2018-07-20,1183.02
2018-07-20,1183.02
2018-07-20,637.5
2018-07-20,637.5
2018-07-11,249.0
2018-07-11,249.0
2018-07-13,26.66
2018-07-13,26.66
2018-07-13,169.81
2018-07-13,169.81
2018-07-10,480.0
2018-07-10,480.0
2018-07-13,360.0
2018-07-13,360.0
2018-07-11,635.0
2018-07-11,635.0
2018-07-16,1130.0
2018-07-16,1130.0
2018-07-23,261.0
2018-07-23,261.0
2018-07-16,289.0
2018-07-16,289.0
2018-07-17,268.0
2018-07-17,268.0
2018-07-18,289.0
2018-07-18,289.0
2018-07-16,1770.2700000000002
2018-07-16,1770.2700000000002
2018-07-19,401.35
2018-07-19,401.35
2018-07-19,2376.95
2018-07-19,2376.95
2018-07-19,2376.9500000000007
2018-07-19,2376.9500000000007
2018-07-19,3963.4800000000014
2018-07-19,3963.4800000000014
2018-09-16,3943.59
2018-09-16,3943.59
2018-07-13,60.0
2018-07-13,60.0
2018-07-13,379.0
2018-07-13,379.0
2018-07-13,447.0
2018-07-13,447.0
2018-07-12,535.0
2018-07-12,535.0
2018-07-11,535.0
2018-07-11,535.0
2018-07-20,2750.0
2018-07-13,60.0
2018-07-13,60.0
2018-07-13,60.0
2018-07-13,60.0
2018-07-13,60.0
2018-08-29,2793.9
2018-08-29,2793.9
2018-08-04,1153.07
2018-08-04,1153.07
2018-09-10,18086.92
2018-09-10,18086.92
2018-07-13,185.36
2018-07-13,185.36
2018-07-02,957.72
2018-07-02,957.72
2018-07-02,897.75
2018-07-02,897.75
2018-07-13,775.78
2018-07-13,775.78
2018-08-25,4424.740000000002
2018-08-25,4424.740000000002
2018-07-21,1804.76
2018-07-21,1804.76
2018-07-11,609.37
2018-07-11,609.37
2018-07-11,117.0
2018-07-11,117.0
2018-07-13,3065.43
2018-07-13,3065.43
2018-07-13,720.0
2018-07-13,720.0
2018-07-11,111.38
2018-07-11,111.38
2018-07-11,361.0
2018-07-11,361.0
2018-07-11,210.0
2018-07-11,210.0
2018-07-11,330.31
2018-07-11,330.31
2018-07-11,284.0
2018-07-11,284.0
2018-07-17,220.0
2018-07-17,220.0
2018-07-16,450.0
2018-07-16,450.0
2018-07-11,197.2
2018-07-11,197.2
2018-07-12,1477.0
2018-07-12,1477.0
2018-07-13,1477.0
2018-07-13,1477.0
2018-07-13,1477.0
2018-07-13,1477.0
2018-07-11,355.0
2018-07-11,355.0
2018-07-11,355.0
2018-07-11,355.0
2018-07-13,355.0
2018-07-13,355.0
2018-07-13,355.0
2018-07-13,355.0
2018-07-11,355.0
2018-07-11,355.0
2018-08-14,480.0
2018-08-14,480.0
2018-07-13,580.96
2018-07-12,102.73
2018-07-12,102.73
2018-07-13,125.05
2018-07-13,125.05
2018-08-03,1635.0
2018-08-03,1635.0
2018-07-13,446.88
2018-07-13,199.04
2018-07-11,180.0
2018-07-13,221.45
2018-07-13,221.45
2018-07-12,125.69
2018-07-12,125.69
2018-07-12,403.08
2018-07-12,403.08
2018-07-12,320.0
2018-07-12,320.0
2018-07-12,320.0
2018-07-12,747.0
2018-07-12,747.0
2018-07-11,350.63
2018-07-11,350.63
2018-07-11,643.83
2018-07-11,643.83
2018-09-16,1690.27
2018-09-16,1690.27
2018-07-16,1110.0
2018-07-16,1110.0
2018-07-16,1110.0
2018-07-16,1110.0
2018-07-16,1110.0
2018-07-16,1110.0
2018-07-20,1110.0
2018-07-20,1110.0
2018-07-20,1110.0
2018-07-20,1110.0
2018-07-20,1110.0
2018-07-20,1110.0
2018-07-17,1110.0
2018-07-17,1110.0
2018-07-17,1110.0
2018-07-19,1110.0
2018-07-19,1110.0
2018-07-19,1110.0
2018-07-17,1110.0
2018-07-17,1110.0
2018-07-17,1110.0
2018-07-19,1110.0
2018-07-19,1110.0
2018-07-19,1110.0
2018-07-17,1110.0
2018-07-17,1110.0
2018-07-17,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-13,2290.0
2018-07-13,2290.0
2018-07-13,2290.0
2018-07-17,1155.0
2018-07-17,1155.0
2018-07-17,1155.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-07-18,1110.0
2018-09-09,2039.42
2018-09-09,2039.42
2018-08-27,926.09
2018-08-27,926.09
2018-07-13,829.82
2018-07-13,829.82
2018-07-12,2225.0
2018-07-12,2225.0
2018-07-12,2225.0
2018-07-13,289.0
2018-07-13,289.0
2018-07-11,885.0
2018-07-11,885.0
2018-07-13,289.0
2018-07-13,289.0
2018-07-17,4509.0
2018-07-17,4509.0
2018-07-13,310.0
2018-07-13,310.0
2018-07-16,310.0
2018-07-16,310.0
2018-07-16,268.0
2018-07-16,268.0
2018-07-16,360.0
2018-07-16,360.0
2018-07-12,2225.0
2018-07-12,2225.0
2018-07-12,2225.0
2018-07-04,3233.72
2018-07-04,3233.72
2018-07-07,935.65
2018-07-07,935.65
2018-07-19,2225.0
2018-07-19,2225.0
2018-07-19,2225.0
2018-07-24,2225.0
2018-07-24,2225.0
2018-07-24,2225.0
2018-07-13,635.42
2018-08-10,1590.0
2018-08-10,1590.0
2018-07-20,1375.0
2018-08-14,1635.0
2018-08-14,1635.0
2018-08-08,2135.0
2018-08-08,2135.0
2018-08-31,1485.0
2018-08-31,1485.0
2018-08-02,4600.48
2018-08-02,4600.48
2018-07-27,2750.0
2018-07-17,2512.15
2018-07-17,2512.15
2018-07-21,1937.81
2018-07-21,1937.81
2018-07-12,310.46
2018-07-12,310.46
2018-07-16,300.0
2018-07-18,1312.43
2018-07-18,1312.43
2018-07-12,370.0
2018-07-12,635.42
2018-07-18,462.89
2018-07-18,462.89
2018-07-16,1120.0
2018-07-16,1120.0
2018-07-16,1120.0
2018-07-24,5763.6
2018-07-24,5763.6
2018-07-16,1430.0
2018-07-16,1430.0
2018-07-16,1430.0
2018-07-12,245.0
2018-07-12,245.0
2018-07-12,245.0
2018-07-12,270.0
2018-07-13,506.27
2018-07-13,506.27
2018-07-13,1462.5
2018-07-13,1462.5
2018-07-13,1511.25
2018-07-13,1511.25
2018-07-12,609.37
2018-07-12,609.37
2018-07-13,1969.5
2018-07-13,1969.5
2018-07-13,1969.5
2018-07-12,197.0
2018-07-12,197.0
2018-07-12,450.0
2018-07-25,1779.33
2018-07-13,93.82
2018-07-13,93.82
2018-07-12,121.14
2018-07-12,121.14
2018-09-12,3106.21
2018-09-12,3106.21
2018-09-17,2329.73
2018-09-17,2329.73
2018-07-12,492.42
2018-07-12,492.42
2018-08-06,1485.0
2018-08-06,1485.0
2018-08-07,1485.0
2018-08-07,1485.0
2018-07-12,556.05
2018-07-12,556.05
2018-08-07,1485.0
2018-08-07,1485.0
2018-08-08,1485.0
2018-08-08,1485.0
2018-08-08,1485.0
2018-08-08,1485.0
2018-07-20,124.97
2018-07-20,124.97
2018-08-09,1485.0
2018-08-09,1485.0
2018-08-09,1485.0
2018-08-09,1485.0
2018-08-29,1927.19
2018-08-29,1927.19
2018-07-26,750.0
2018-07-26,750.0
2018-09-14,1663.6699999999996
2018-09-14,1663.6699999999996
2018-09-14,1678.6699999999996
2018-09-14,1678.6699999999996
2018-09-07,1658.58
2018-09-07,1658.58
2018-07-16,289.0
2018-07-16,289.0
2018-07-16,310.0
2018-07-16,310.0
2018-07-16,310.0
2018-07-16,310.0
2018-07-17,261.0
2018-07-17,261.0
2018-07-12,280.0
2018-07-12,280.0
2018-07-16,360.0
2018-07-16,360.0
2018-07-18,1500.0
2018-07-18,1500.0
2018-07-23,480.0
2018-07-23,480.0
2018-07-23,480.0
2018-07-23,480.0
2018-07-13,264.84000000000003
2018-07-13,264.84000000000003
2018-07-31,480.0
2018-07-31,480.0
2018-07-27,330.0
2018-07-27,330.0
2018-07-19,1718.27
2018-07-19,1718.27
2018-08-02,6683.81
2018-08-02,6683.81
2018-07-20,4564.75
2018-07-20,4564.75
2018-07-28,841.08
2018-07-28,841.08
2018-07-25,2457.48
2018-07-13,311.0
2018-07-13,311.0
2019-02-01,440.0
2019-02-01,440.0
2018-07-24,380.0
2018-07-24,380.0
2018-08-01,3461.140000000001
2018-08-01,3461.140000000001
2018-07-16,2100.0
2018-07-18,2025.7200000000007
2018-07-18,2025.7200000000007
2018-07-20,5743.76
2018-07-20,5743.76
2018-07-16,1477.0
2018-07-16,1477.0
2018-07-17,1477.0
2018-07-17,1477.0
2018-07-16,298.0900000000001
2018-07-16,298.0900000000001
2018-07-26,3778.39
2018-07-26,3778.39
2018-07-17,289.0
2018-07-17,289.0
2018-07-12,535.0
2018-07-12,535.0
2018-07-13,185.36
2018-07-13,185.36
2018-07-17,289.0
2018-07-17,289.0
2018-07-12,78.5
2018-07-12,78.5
2018-07-13,286.5
2018-07-13,286.5
2018-07-17,310.0
2018-07-17,310.0
2018-07-17,310.0
2018-07-17,310.0
2018-07-18,261.0
2018-07-18,261.0
2018-07-18,268.0
2018-07-18,268.0
2018-07-17,360.0
2018-07-17,360.0
2018-07-19,357.64
2018-07-19,357.64
2018-07-13,239.01
2018-07-13,239.01
2018-07-15,794.52
2018-07-15,794.52
2018-07-16,679.5
2018-07-16,679.5
2018-07-13,784.37
2018-07-13,784.37
2018-07-13,1342.0
2018-07-13,1342.0
2018-08-01,1385.9
2018-08-01,1385.9
2018-08-24,1658.58
2018-08-24,1658.58
2018-08-24,1816.58
2018-08-24,1816.58
2018-07-18,443.32
2018-07-18,443.32
2018-07-23,108.05
2018-07-23,108.05
2018-07-13,777.27
2018-07-13,777.27
2018-07-13,363.44
2018-07-13,363.44
2018-10-12,1673.58
2018-10-12,1673.58
2018-07-13,452.6
2018-07-13,452.6
2018-07-14,492.36
2018-07-14,492.36
2018-07-18,688.0
2018-07-13,721.0
2018-07-13,721.0
2018-07-13,125.19
2018-07-13,125.19
2018-08-24,1641.58
2018-08-24,1641.58
2018-09-10,1875.47
2018-09-10,1875.47
2018-09-10,1875.47
2018-07-27,1300.4
2018-07-27,1300.4
2018-09-11,3008.640000000001
2018-09-11,3008.640000000001
2018-07-26,1430.0
2018-07-26,1430.0
2018-07-26,1430.0
2018-07-13,344.69
2018-07-13,344.69
2018-08-21,1375.0
2018-07-18,601.18
2018-07-18,601.18
2018-07-20,692.8
2018-07-20,692.8
2018-08-02,2297.26
2018-08-02,2297.26
2018-07-26,4187.64
2018-07-26,4187.64
2018-07-26,4484.44
2018-07-26,4484.44
2018-07-27,2101.58
2018-07-27,2101.58
2018-07-20,7376.66
2018-07-20,7376.66
2018-07-26,3453.6600000000008
2018-07-26,3453.6600000000008
2018-08-02,4639.09
2018-08-02,4639.09
2018-07-16,355.0
2018-07-16,355.0
2018-07-16,355.0
2018-07-16,355.0
2018-07-16,355.0
2018-07-16,355.0
2018-08-06,3781.24
2018-08-06,3781.24
2018-07-17,355.0
2018-07-17,355.0
2018-07-17,355.0
2018-07-17,355.0
2018-07-17,355.0
2018-07-17,355.0
2018-07-18,355.0
2018-07-18,355.0
2018-07-20,355.0
2018-07-20,355.0
2018-07-20,355.0
2018-07-20,355.0
2018-08-12,7345.519999999998
2018-08-12,7345.519999999998
2018-07-20,355.0
2018-07-20,355.0
2018-07-17,355.0
2018-07-17,355.0
2018-07-16,276.01
2018-07-13,106.08
2018-07-13,106.08
2018-07-21,4334.0
2018-07-21,4334.0
2018-07-16,505.0
2018-07-16,505.0
2018-07-16,505.0
2018-07-27,11270.55
2018-07-27,11270.55
2018-07-16,2519.5
2018-07-16,2519.5
2018-07-16,2519.5
2018-07-18,413.5
2018-07-18,413.5
2018-07-18,413.5
2018-07-18,2206.26
2018-07-18,2206.26
2018-08-09,9059.22
2018-08-09,9059.22
2018-07-18,690.0
2018-07-18,895.0
2018-07-16,690.0
2018-07-16,1342.0
2018-07-16,1342.0
2018-07-17,690.0
2018-07-16,609.37
2018-07-16,609.37
2018-07-16,609.37
2018-07-16,609.37
2018-07-26,2840.0600000000004
2018-07-26,2840.0600000000004
2018-07-16,210.6
2018-07-16,210.6
2018-07-16,143.61
2018-07-16,143.61
2018-07-17,1477.0
2018-07-17,1477.0
2018-07-20,354.65
2018-07-20,354.65
2018-07-01,2075.49
2018-07-01,2075.49
2018-07-16,513.81
2018-07-16,513.81
2018-07-04,1294.19
2018-07-04,1294.19
2018-07-17,360.0
2018-07-17,360.0
2018-07-20,360.0
2018-07-20,360.0
2018-07-16,1800.0
2018-07-20,289.0
2018-07-20,289.0
2018-07-16,1750.0
2018-07-17,1750.0
2018-07-17,1875.0
2018-07-18,1750.0
2018-07-18,1750.0
2018-07-19,1750.0
2018-07-19,1900.0
2018-07-20,1750.0
2018-07-05,716.22
2018-07-05,716.22
2018-07-20,1750.0
2018-07-26,15600.0
2018-07-26,15600.0
2018-07-26,15600.0
2018-07-18,456.72
2018-07-18,456.72
2018-07-18,216.77000000000004
2018-07-18,216.77000000000004
2018-07-18,389.01
2018-07-18,389.01
2018-07-02,1071.9
2018-07-02,1071.9
2018-07-20,96.2
2018-07-20,96.2
2018-07-18,333.45
2018-07-18,333.45
2018-07-18,7.34
2018-07-18,7.34
2018-07-18,83.3
2018-07-18,83.3
2018-07-18,110.16
2018-07-18,110.16
2018-07-26,1920.71
2018-07-26,1920.71
2018-07-25,11478.46
2018-07-25,11478.46
2018-07-31,10682.78
2018-07-31,10682.78
2018-07-20,535.98
2018-07-20,535.98
2018-07-29,6254.32
2018-07-29,6254.32
2018-07-29,2142.23
2018-07-29,2142.23
2018-10-08,4212.5700000000015
2018-10-08,4212.5700000000015
2018-07-28,524.5799999999999
2018-07-28,524.5799999999999
2018-07-31,7123.68
2018-07-31,7123.68
2018-08-03,2058.43
2018-08-03,2058.43
2018-07-27,3825.77
2018-07-27,3825.77
2018-09-16,3267.89
2018-09-16,3267.89
2018-07-30,2630.4200000000005
2018-07-30,2630.4200000000005
2018-07-29,1762.77
2018-07-29,1762.77
2018-07-18,781.0
2018-07-18,781.0
2018-07-18,781.0
2018-07-18,295.0
2018-07-18,295.0
2018-07-17,384.0
2018-07-17,384.0
2018-10-16,2581.93
2018-10-16,2581.93
2018-07-16,127.5
2018-07-16,127.5
2018-09-18,3823.96
2018-09-18,3823.96
2018-07-18,650.0
2018-07-18,650.0
2018-07-18,167.0
2018-07-18,167.0
2018-07-17,330.84
2018-07-17,330.84
2018-07-18,644.5
2018-07-18,644.5
2018-07-19,650.0
2018-07-19,650.0
2018-08-20,850.44
2018-08-20,850.44
2018-07-23,285.56
2018-07-17,1342.0
2018-07-17,1342.0
2018-07-17,609.37
2018-07-17,609.37
2018-08-21,2431.0400000000004
2018-08-21,2431.0400000000004
2018-11-11,1988.69
2018-11-11,1988.69
2018-07-19,167.0
2018-07-19,167.0
2018-08-31,7125.16
2018-08-31,7125.16
2018-07-18,232.0
2018-07-18,232.0
2018-07-18,232.0
2018-08-04,1493.13
2018-08-04,1493.13
2018-07-20,272.13
2018-07-20,272.13
2018-07-19,296.53
2018-07-19,296.53
2018-07-19,501.24
2018-07-19,501.24
2018-07-19,185.36
2018-07-19,185.36
2018-08-04,1645.5299999999993
2018-08-04,1645.5299999999993
2018-07-17,352.84
2018-07-17,352.84
2018-07-17,605.55
2018-07-17,605.55
2018-07-17,492.36
